nn_raw,nn_agg,lr_raw,lr_agg,rf_raw,rf_agg
0.5651855711,0.5585483505,0.5671647793,0.5327753831,0.5883194442999999,0.5628457157
0.5407466794000001,0.557729946,0.5524275204,0.5394533861999999,0.5684716184,0.5654187348999999
0.2644496234,0.3023259628,0.2934679641,0.2811822744,0.3227268505,0.3183117484000001
0.22510709140000001,0.2698099243,0.2706009898,0.272775933,0.2798491931,0.28475284689999997
0.43275845020000003,0.4357493064,0.4535999416,0.42349832049999997,0.45785921170000005,0.4407650658000001
